GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "06000","California",8,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43801,42404,43519,44857,46169,45838,47489,50073,51845,52604,53481,55932,60008,63194,58928,59940,(NA)
 "06000","California",8,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35684,34480,35036,35406,35802,36157,36915,38038,39332,40066,41087,42669,40808,45189,46501,47795,(NA)
 "06000","California",8,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",28901,30529,33175,33915,34047,35191,36969,38737,41454,43070,43391,41660,43137,45508,47793,48074,50617,53816,55862,58214,60984,64219,70065,76887,76741,80771,85518
 "06000","California",8,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",24763,25769,27424,28677,29843,31148,32732,33772,35966,37131,37601,37290,38364,39963,41887,41447,43466,45853,47720,49753,52048,54899,60024,64407,62443,68728,72736
 "06000","California",8,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",21897,23174,24843,25721,26525,27670,29284,31119,32926,34659,35379,33919,34777,35971,37111,37969,39397,40951,42472,44443,46948,49083,47801,55088,60778,64835,(NA)
 "06000","California",8,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),111.187,110.629,109.665,109.472,109.649,109.638,109.887,110.644,109.866,110.925,111.972,111.132,111.941,111.868,112.566,112.581,(NA)
 "06000","California",8,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.145,98.372,99.262,101.594,103.656,105.012,106.723,107.656,107.981,110.925,114.264,115.031,117.136,121.905,130.701,135.651,(NA)
 "06000","California",8,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",18432865,18852334,19228895,19341458,19358251,19478732,19784214,20126936,20505244,20888508,20654365,19837727,19642544,19986185,20666919,21318697,21996861,22687175,23177961,23548874,24077466,24224461,23152576,23932286,24941198,25417299,(NA)
 "08000","Colorado",7,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",206449.1,221040.8,238739.3,242650.1,243701.9,246017.4,250069.3,261992.9,268190.8,278733.8,281803.3,275659.1,279385.6,283963.8,289339.5,301484.1,315399.0,330526.1,337685.2,350209.1,365204.5,383725.6,380188.8,406451.9,418818.8,437056.0,445302.4
 "08000","Colorado",7,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),228236.2,220217.9,226621.4,233652.0,242375.6,251229.7,268506.2,279326.6,281611.3,295345.2,321261.3,331900.2,345630.9,372693.0,377585.6,385503.9,(NA)
 "08000","Colorado",7,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),188107.8,187581.5,193290.8,192643.3,194602.5,201435.1,210537.6,221798.9,231600.3,240861.8,255814.8,260194.4,252603.2,281873.9,295600.9,306884.9,(NA)
 "08000","Colorado",7,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",149653.7,162411.7,179303.3,185848.9,189604.6,195137.6,203743.3,220803.8,232853.6,248571.6,257606.1,249817.1,256771.8,266114.1,274738.8,291265.3,309223.9,320895.9,330565.9,350209.1,373923.1,397843.6,396741.9,445835.7,494672.8,529626.5,553322.5
 "08000","Colorado",7,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",122577.9,131712.8,146560.8,154066.7,154492.3,157405.3,163568.5,174247.8,188197.0,200611.2,210065.8,200170.0,206053.4,223873.9,236033.0,247816.7,268453.1,279696.0,283678.7,303366.7,328112.7,351476.0,374262.2,416727.1,447854.4,470605.9,492711.9
 "08000","Colorado",7,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",105138.1,112452.8,124352.3,132523.8,136160.2,140456.1,145983.9,153717.8,164602.5,174261.5,183754.7,180175.7,184323.2,197828.9,208823.5,217662.1,235238.8,243622.7,246133.3,264253.1,288001.5,307807.3,329650.0,361501.9,381394.1,412483.8,431183.6
 "08000","Colorado",7,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",96805.1,106130.8,117037.5,123305.4,126789.8,132387.1,140464.2,148825.1,158054.6,167441.9,173274.1,170721.1,175992.9,184841.9,189763.8,198951.0,210765.5,222464.3,233801.6,247983.2,261807.9,276054.3,274280.1,315811.8,350970.3,374880.1,(NA)
 "08000","Colorado",7,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),46677,44290,44903,45646,46717,47737,50261,51333,50938,52744,56591,57865,59744,64129,64644,65589,(NA)
 "08000","Colorado",7,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38470,37726,38299,37634,37509,38275,39410,40761,41892,43014,45062,45363,43664,48502,50608,52213,(NA)
 "08000","Colorado",7,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",29776,31167,33872,34812,34405,34757,35753,37619,39869,41760,42961,40258,40827,43735,45495,47088,50251,51401,51312,54176,57798,61278,64671,71676,76544,79746,82705
 "08000","Colorado",7,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",25540,26610,28739,29944,30322,31014,31909,33187,34870,36275,37580,36237,36522,38647,40250,41359,44034,44772,44521,47191,50732,53664,56963,62177,65185,69897,72377
 "08000","Colorado",7,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",23516,25114,27049,27861,28236,29233,30702,32131,33483,34856,35436,34335,34871,36110,36576,37803,39453,40883,42290,44286,46118,48128,47410,54342,60087,63781,(NA)
 "08000","Colorado",7,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),103.302,102.351,100.594,103.391,103.152,103.118,103.076,103.084,102.713,102.957,100.290,102.499,103.766,102.815,102.257,101.382,(NA)
 "08000","Colorado",7,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.114,91.012,91.051,95.950,97.514,98.767,100.108,100.300,100.950,102.957,102.343,106.095,108.581,112.040,118.731,122.157,(NA)
 "08000","Colorado",7,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2732491,2808435,2918002,2941583,2916933,2908611,2958370,3036659,3109365,3217965,3251120,3164474,3143662,3204104,3262912,3357156,3467715,3574253,3666709,3760708,3857981,3894321,3820820,3987571,4110187,4241790,(NA)
 "09000","Connecticut",1,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",212255.0,218860.0,233874.2,236338.1,234307.3,236719.1,252680.8,258203.7,269478.6,278485.4,277793.2,265530.8,266773.4,261555.8,263649.9,258911.0,260605.8,268869.8,268196.2,273875.1,274582.8,275225.4,260765.2,269838.7,278975.9,286628.4,294027.6
 "09000","Connecticut",1,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),218101.9,215629.8,227260.5,226382.8,225685.1,217256.9,224560.1,228819.1,231104.6,233286.0,245903.7,249155.8,250633.4,263467.0,248930.8,260582.5,(NA)
 "09000","Connecticut",1,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),148173.2,145062.2,151482.0,150748.7,152339.8,153654.3,158219.2,161087.9,162462.4,165214.0,173063.7,173553.7,167724.2,183420.2,179159.0,188560.7,(NA)
 "09000","Connecticut",1,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",145299.2,152093.7,165523.4,171124.4,172929.7,177814.8,194722.9,204504.6,219812.2,232626.8,236110.7,231628.0,234022.2,233058.7,239907.5,240549.2,247114.7,260648.5,264760.4,273875.1,280535.4,286451.9,278029.4,296801.3,321686.4,345911.9,365723.1
 "09000","Connecticut",1,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",126666.4,133690.1,146216.9,154585.9,154452.8,156438.6,164657.4,173328.8,187213.1,201450.4,214658.2,212233.8,219801.3,226305.8,229133.1,223834.3,233084.0,239184.9,243698.7,249451.1,260582.2,267564.2,274862.0,294632.1,306717.6,325345.8,342644.6
 "09000","Connecticut",1,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",103886.8,109328.9,118615.1,125846.6,131256.0,134382.6,141075.9,146014.1,156951.9,166863.3,180625.9,186416.4,191948.2,194389.7,196342.0,187172.5,195077.7,199677.4,205557.5,210110.4,221036.5,227041.7,233555.0,246705.9,249485.6,275316.9,289669.2
 "09000","Connecticut",1,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",88363.7,94452.9,100901.9,105264.0,109481.5,115064.8,122069.8,129412.4,136179.5,141740.4,145953.3,142958.8,146714.3,150910.1,154874.3,158507.2,164435.2,168667.3,171683.8,177076.1,183771.4,186723.7,184443.6,205529.3,220974.3,235580.4,(NA)
 "09000","Connecticut",1,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),61514,60539,63476,62986,62600,60178,62126,63352,64060,64666,68094,69073,70057,73110,68981,72040,(NA)
 "09000","Connecticut",1,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41791,40727,42310,41942,42255,42561,43772,44599,45033,45797,47924,48114,46882,50898,49646,52129,(NA)
 "09000","Connecticut",1,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",37638,39479,42857,45032,44656,44898,47098,49424,53224,57112,60543,59586,61392,62964,63556,62000,64484,66222,67551,69147,72159,74176,76779,81692,84777,89307,93235
 "09000","Connecticut",1,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",30870,32285,34766,36660,37949,38568,40352,41636,44621,47307,50944,52338,53613,54085,54461,51845,53970,55283,56979,58242,61208,62942,65240,68404,68958,75574,78820
 "09000","Connecticut",1,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",26257,27892,29575,30664,31654,33023,34916,36902,38715,40184,41165,40137,40978,41987,42958,43905,45492,46698,47589,49085,50889,51765,51555,57033,61234,65128,(NA)
 "09000","Connecticut",1,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),110.466,110.829,107.003,107.870,107.542,107.703,107.010,107.612,107.521,107.180,104.057,103.941,105.091,102.828,106.226,103.689,(NA)
 "09000","Connecticut",1,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),98.502,98.550,96.853,100.107,101.664,103.158,103.929,104.705,105.676,107.180,106.187,107.588,109.968,112.054,123.340,124.936,(NA)
 "09000","Connecticut",1,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2036825,2070018,2118177,2125253,2117721,2112277,2144316,2171965,2202093,2245723,2256077,2196171,2171940,2206253,2223243,2246505,2266061,2288144,2301331,2300273,2314465,2297925,2217360,2289368,2356018,2416621,(NA)
 "10000","Delaware",2,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",56487.0,60866.2,63388.8,65724.8,63702.5,64316.8,67735.5,66381.2,68411.8,68132.4,65771.3,69186.2,68291.9,71103.5,70562.4,68656.8,73961.7,76211.2,71941.4,69555.6,70856.4,74627.8,72506.8,74657.1,77149.2,78014.4,79652.7
 "10000","Delaware",2,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40590.1,40366.5,40290.5,42736.6,42700.0,43131.6,43866.2,46905.4,47544.3,48891.9,50602.0,51689.3,54506.3,56546.4,57377.3,57719.5,(NA)
 "10000","Delaware",2,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36696.1,35898.2,36712.6,37849.8,38291.9,39146.9,39894.5,41521.9,41901.2,42804.6,43890.4,44833.0,44161.1,48142.8,49312.6,49762.5,(NA)
 "10000","Delaware",2,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",37170.6,40446.5,43559.6,46373.8,45865.4,47839.6,51674.1,52048.6,55567.7,56705.6,55250.8,57729.9,58132.2,61379.4,62342.1,62058.2,68606.0,72352.5,70021.5,69555.6,73376.0,78710.5,77520.3,83069.8,92558.2,98068.7,103253.3
 "10000","Delaware",2,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",22475.7,24116.7,26586.9,29374.8,30360.3,31071.8,32271.3,33073.3,35003.1,36211.4,36462.9,36610.7,36980.8,39760.6,40122.6,40677.8,42422.9,44626.3,45928.4,48077.1,51150.4,52774.4,55049.0,59920.7,65208.2,68981.6,72879.1
 "10000","Delaware",2,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",19166.5,20669.2,22975.7,25551.3,27016.5,27861.5,28836.8,29078.3,30756.8,31777.6,32065.8,33163.3,33422.1,35455.8,35844.3,36092.0,37683.7,39461.6,40638.2,42485.7,45357.3,46448.5,48589.7,52285.0,55905.3,60661.6,63984.0
 "10000","Delaware",2,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",18613.7,19932.1,21313.0,22492.1,23667.0,25210.7,26974.2,28896.5,30342.5,32247.5,32991.9,32599.5,33743.9,35263.8,36028.7,36966.7,38631.3,39570.6,40564.0,42189.8,44457.3,45859.5,44723.4,51118.3,56100.1,59511.5,(NA)
 "10000","Delaware",2,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45923,45268,44778,47055,46582,46593,46902,49650,49881,50844,52105,52672,54954,56272,56282,55936,(NA)
 "10000","Delaware",2,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41517,40257,40802,41675,41774,42289,42655,43952,43961,44514,45194,45685,44523,47909,48371,48225,(NA)
 "10000","Delaware",2,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",29444,31119,33810,36917,37660,37985,38843,39133,40736,41539,41254,41056,41100,43779,43771,43943,45359,47238,48186,49997,52670,53778,55497,59619,63890,66557,69282
 "10000","Delaware",2,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",25109,26670,29217,32112,33512,34060,34710,34406,35794,36453,36279,37190,37145,39039,39103,38989,40291,41771,42636,44182,46705,47332,48985,52022,54776,58530,60826
 "10000","Delaware",2,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",24385,25719,27103,28267,29357,30820,32468,34191,35312,36992,37327,36558,37503,38827,39305,39934,41305,41886,42558,43874,45778,46731,45090,50870,55029,57672,(NA)
 "10000","Delaware",2,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100.826,102.125,101.547,100.392,99.530,98.591,99.704,97.946,98.499,98.564,99.260,98.822,96.782,97.438,97.979,99.253,(NA)
 "10000","Delaware",2,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.906,90.811,91.913,93.168,94.090,94.431,96.834,95.300,96.809,98.564,101.292,102.290,101.273,106.181,113.764,119.591,(NA)
 "10000","Delaware",2,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",476426,491018,503458,502735,500634,504089,518094,528665,537096,544935,544865,525596,522361,530360,534253,544691,556449,568832,578605,584693,597021,602769,592138,620262,643382,663162,(NA)
 "11000","District of Columbia",2,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",88108.1,92096.8,92764.3,96185.3,99014.7,100969.4,106547.2,108884.1,108848.3,112287.6,116213.7,115646.0,120393.2,122636.4,123567.9,124094.8,126883.9,129110.2,132217.8,134298.8,138056.8,138909.7,137640.8,143141.4,144554.6,146024.3,148020.1
 "11000","District of Columbia",2,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35121.3,35401.9,37023.1,39115.0,40381.8,39771.6,41606.2,45162.5,47313.5,49311.5,49662.2,50963.7,52579.4,53916.0,51867.1,54358.6,(NA)
 "11000","District of Columbia",2,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33318.5,32619.3,33428.4,33989.3,35324.2,35811.7,36612.6,38244.7,39353.3,41134.1,42099.6,43919.8,40526.3,43669.8,44263.6,46806.3,(NA)
 "11000","District of Columbia",2,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",54877.4,58948.8,61267.7,65620.0,70078.0,74047.0,80600.7,85414.5,88350.9,94013.8,99240.4,100430.1,106128.6,109953.9,112512.7,114832.7,119998.0,124753.6,129933.5,134298.8,141240.2,145071.4,146660.1,156537.5,165768.4,176501.7,186165.0
 "11000","District of Columbia",2,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",21514.7,22625.2,24827.6,25742.9,25863.4,26138.6,28379.7,29880.4,31606.5,34095.7,35167.5,35540.0,38212.4,41361.1,42582.3,43213.8,46124.0,49741.7,52190.6,54158.7,56395.7,57511.2,60846.4,65428.9,67776.1,72525.3,76006.9
 "11000","District of Columbia",2,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",18239.4,19040.6,20802.5,21629.8,22356.7,22646.5,24563.9,25516.2,26908.0,28669.4,29810.1,30977.9,33528.2,35780.5,36504.6,36636.6,39080.4,41864.1,44223.5,45919.1,47652.8,48211.0,51198.7,54885.4,55048.9,60794.0,63722.5
 "11000","District of Columbia",2,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",19936.5,21239.0,22598.2,23350.2,24355.2,25661.4,27467.8,29000.6,30639.4,32114.9,33389.8,32788.1,34550.3,35991.9,37299.0,38960.6,40640.2,42193.0,43503.2,45283.3,47906.0,49654.6,47027.1,53101.5,57899.5,62490.4,(NA)
 "11000","District of Columbia",2,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),60529,59777,61224,63348,64033,61738,63619,67900,70258,72446,72449,74148,78379,80587,77304,80060,(NA)
 "11000","District of Columbia",2,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),57422,55079,55279,55047,56013,55591,55984,57499,58437,60432,61417,63900,60411,65273,65972,68937,(NA)
 "11000","District of Columbia",2,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",38064,39679,43401,44809,45124,45978,49986,52686,55384,59358,60609,60011,63190,66985,67522,67081,70527,74784,77500,79567,82272,83675,90691,97764,100153,105518,108233
 "11000","District of Columbia",2,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",32269,33392,36365,37650,39006,39835,43265,44991,47151,49912,51376,52307,55444,57947,57885,56871,59757,62941,65669,67462,69518,70144,76312,82010,81346,88450,90740
 "11000","District of Columbia",2,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",35271,37247,39504,40644,42493,45139,48380,51135,53689,55910,57545,55364,57135,58290,59144,60479,62142,63435,64600,66528,69887,72244,70102,79370,86295,92037,(NA)
 "11000","District of Columbia",2,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),112.385,113.041,114.189,114.103,111.696,113.585,114.291,113.386,112.475,110.087,111.510,109.225,110.894,111.586,112.656,110.804,(NA)
